name,country,company_type,ownership,website,description,search_keyword,relevant,relevance_score
Centurion Pharma,,"(South Korea) is a global leader in biologics, specializing in the research, development, manufacturing, and commercialization of",Private,https://www.centurion.com.tr,"Centurion is a leading Turkish pharmaceutical company, active in CIS, MENA ,Balkan countries for orphan drugs, rare diseases, biosimilars ,plasma products and vaccines. The EU approved manufacturing facility focuses on sterile injectables"" [e34]",translational,False,0
Nucelion Therapeutics,,,Private,,"We are a cell and gene therapy CRDMO, focused on bringing these therapies to market."" [e69]:",translational,False,0
"Ultraclinical, LLC",,,Private,http://bionovascientific.com/,"Ultraclinical is attending BIO to connect with small-to-mid stage biotech and biopharma companies with active or planned early-phase clinical programs. Our objective is to identify sponsors who would benefit from conducting first-in-human through proof-of-concept studies in Australia and New Zealand (ANZ), and to introduce them to best-in-class ANZ clinical research partners who can deliver faster",translational,False,0
Bionova Scientific,,,Private,http://bionovascientific.com/,"Bionova Scientific is a bespoke CDMO offering end-to-end product development and manufacturing services for both recombinant proteins and plasmid DNA. We provide GMP manufacturing for clinical and commercial use."" [e83]:",translational,False,0
Trailhead Biosystems,,,Private,https://www.trailbio.com,"Trailhead BioSystems is a data-driven platform company that is redefining iPSC differentiation."" [e99]:",translational,False,0
MantraPharma Inc.,,,Private,http://www.mantrapharma.ca/,"Mantra Pharma Is a Canadian Pharmaceutical company looking for In-Licensing opportunities for the Canadian market. We are looking for innovative and/or generic products"" [e142]",translational,False,0
ABION BIO,,,Private,https://www.cromatic.bio/,,translational,False,0
Fingerpaint Branding,,,Private,https://www.fingerpaint.com/branding/,,translational,False,0
Nionyx Bio,,,,https://www.nionyxbio.com,"Nionyx is building a next-generation AAV platform and pipeline for kidney diseases. Lead program ONYX-101 (dual AAV COL4A5 reconstitution for X-linked Alport), pipeline of assets using our next-gen, kidney tropic - AAV's."" [e200]:",translational,False,0
Celltrion Pharm,,.,Public,https://www.celltrion.com/en-us,"Celltrion, Inc. (South Korea) is a global leader in biologics, specializing in the research, development, manufacturing, and commercialization of antibody biosimilars, innovative biopharmaceuticals, and chemical products."" [e41]:",translational,False,0
Flanders Investment & Trade,,,Public,http://www.flandersinvestmentandtrade.com,"Flanders Investment and Trade is the Government Agency of Flanders-Belgium that promotes sustainable international business in the interest of both Belgian and overseas companies"" [e55]",translational,False,0
Granzer Pharmaceutical Services GmbH,,,Private,https://www.granzer-pharma.de/,"We are a Pharmaceutical Service Provider and Consultancy for Development, Manufacturing and Quality Assurance of Medicinal Products. Our focus is the EU/EEA Import, Storage, Distribution and EU-Release of Investigational Medicinal Products, supporting the Clinical Trials of our Clients."" [e62]:",translational,False,0
"Resonant Therapeutics, Inc.",,,Private,https://www.resonantrx.com,"Resonant has a pipeline of 1st-in-class antibodies in preclinical development as ADCs and other formats. Seeking potential partners and investors."" [e83]:",translational,False,0
Matisse Pharmaceuticals B.V.,,,Private,https://www.matissepharmaceuticals.com,"Matisse Pharmaceuticals BV is a bio-pharmaceutical clinical stage company dedicated to develop a product portfolio of safe and innovative therapies targeting inflammation characterized by elevated levels of cell free cytotoxic histones."" [e90]:",translational,False,0
Celystra Pharma Inc,,""", is a biopharmaceutical company focused on identifying and bringing cutting edge therapies in specialty medicine and rare diseases developed globally to Canada so ensuring patients have rapid access to these innovative treatments.""",Private,https://www.celystrapharma.com,"Celystra Pharma Inc., is a biopharmaceutical company focused on identifying and bringing cutting edge therapies in specialty medicine and rare diseases developed globally to Canada so ensuring patients have rapid access to these innovative treatments."" [e107]:",translational,False,0
Paspigioni Research Limited,,,Private,https://paspigioni.com/,"Paspigioni is a full-service contract research organisation dedicated to excellence in clinical trials of pharmaceutical, biotech, and medical devices. Our comprehensive approach ensures client's receive expert guidance through every phase of clinical trials."" [e129]:",translational,False,0
Headland Strategy Group,,,Private,https://headlandstrategy.com,"We empower growth for therapeutics and diagnostics innovators. A hybrid strategy model (spanning Commercial, R&D, and Corporate Development), collaborative/custom approach, excellent team & diverse, sustainable, values-driven culture are what sets us apart."" [e143]:",translational,False,0
Regione Lombardia - Invest in Lombardy,,,Public,http://www.fittfondazione.org,"FITT, Foundation for Innovation and Technology Transfer actively promotes the transfer of inventions developed by its members, majour research hospitals and biomedical centers in Lombardy, Italy, with a community of 3,000 scientists."" [e150]",translational,False,0
Arrive Marketing Strategies,,,Private,https://arrivemarketingstrategies.com/,,translational,False,0
Patient Square Capital,,Investor,Private,https://patientsquarecapital.com/,"Patient Square Capital is a dedicated health care investment firm with approximately $11 billion in assets under management as of September 30, 2024. The firm aims to achieve strong investment returns by partnering with growth-oriented companies and top-tier management teams whose products, services, and technologies improve health. Patient Square utilizes deep industry expertise, a broad network ",translational,False,0
Alexion Pharmaceuticals,,,Public,http://www.alexion.com,"Alexion, AstraZeneca Rare Disease, is the group within AstraZeneca focused on rare diseases, created following the 2021 acquisition of Alexion Pharmaceuticals, Inc."" [e34]",translational,False,0
Tramway Ventures,,,,https://www.tramwayventures.com,,translational,False,0
Tract Bio,,,Private,https://www.tractbio.com,"Tract Bio is focused on discovering novel therapies for treatment resistant and recurrent forms of Cancer and Inflammatory Diseases. Our lead asset TP-101 has demonstrated efficacy in preclinical models for ovarian and other solid tumors cancer."" [e84]:",translational,True,2
Rostra Therapeutics,,,Private,http://www.rostratx.com/,"Founded in Scotland in 2022, Rostra is developing a novel class of medicines for treating hospitalised patients with serious infectious diseases. Through its novel technology platform, Rostra has a preclinical program focussed on developing novel class of therapeutics to treat seriously ill immunocompromised patients in the hospital with invasive fungal infections. Rostra is also seeking partners ",translational,False,0
